LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,Full School_ID,FISCAL_YEAR,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,County,FAC_SCHTYPE,GRADE_RANGE,SCHOOL_ADDRESS,SCHOOL_CITY,STATE,SCHOOL_ZIP,MAIL_ADDRESS,MAIL_CITY,MAIL_ZIP,PRINCIPAL_FNAME,PRINCIPAL_LNAME,PRINCIPAL_MNAME,EMAIL_ADDRESS,SCHOOL_PHONE,SCHOOL_FAX,MATCH_TYPE
2017-18,Liberty County,BRADWELL INSTITUTE,Leaders,Not Applicable,5.0,3.0,60,6890105,2019,689,Liberty County,105,BRADWELL INSTITUTE,Liberty,H,09-12,100 Pafford St,Hinesville,GA,31313-3115,100 Pafford St,Hinesville,31313-3115,Toriano,Gilbert,,tgilbert@liberty.k12.ga.us,912.876.6121,912.876.6914,PERFECT
2017-18,Liberty County,BRADWELL INSTITUTE,Teachers,Total,161.9,108.4,67,6890105,2019,689,Liberty County,105,BRADWELL INSTITUTE,Liberty,H,09-12,100 Pafford St,Hinesville,GA,31313-3115,100 Pafford St,Hinesville,31313-3115,Toriano,Gilbert,,tgilbert@liberty.k12.ga.us,912.876.6121,912.876.6914,PERFECT
2017-18,Liberty County,BUTTON GWINNETT ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6890180,2019,689,Liberty County,180,BUTTON GWINNETT ELEMENTARY SCHOOL,Liberty,E,PK-05,635 Taylor Rd,Hinesville,GA,31313-2104,635 Taylor Rd,Hinesville,31313-2104,Delores,Crawford,,dcrawford@liberty.k12.ga.us,912.876.0146,912.876.0256,PERFECT
2017-18,Liberty County,BUTTON GWINNETT ELEMENTARY SCHOOL,Teachers,Total,68.0,37.0,54,6890180,2019,689,Liberty County,180,BUTTON GWINNETT ELEMENTARY SCHOOL,Liberty,E,PK-05,635 Taylor Rd,Hinesville,GA,31313-2104,635 Taylor Rd,Hinesville,31313-2104,Delores,Crawford,,dcrawford@liberty.k12.ga.us,912.876.0146,912.876.0256,PERFECT
2017-18,Liberty County,FRANK LONG ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6890196,2019,689,Liberty County,196,FRANK LONG ELEMENTARY SCHOOL,Liberty,E,KK-05,920 Long Frasier Dr ,Hinesville,GA,31313-5438,920 Long Frasier Dr ,Hinesville,31313-5438,Debra,Sukaratana,,dsukaratana@liberty.k12.ga.us,912.368.3595,912.368.3512,PERFECT
2017-18,Liberty County,FRANK LONG ELEMENTARY SCHOOL,Teachers,Total,51.3,24.3,47,6890196,2019,689,Liberty County,196,FRANK LONG ELEMENTARY SCHOOL,Liberty,E,KK-05,920 Long Frasier Dr ,Hinesville,GA,31313-5438,920 Long Frasier Dr ,Hinesville,31313-5438,Debra,Sukaratana,,dsukaratana@liberty.k12.ga.us,912.368.3595,912.368.3512,PERFECT
2017-18,Liberty County,JOSEPH MARTIN ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6890189,2019,689,Liberty County,189,JOSEPH MARTIN ELEMENTARY SCHOOL,Liberty,E,KK-05,1000 Joseph Martin Rd,Hinesville,GA,31313-1069,1000 Joseph Martin Rd,Hinesville,31313-1069,Rebecca,Mock,,rmock@liberty.k12.ga.us,912.368.3114,9123685449,PERFECT
2017-18,Liberty County,JOSEPH MARTIN ELEMENTARY SCHOOL,Teachers,Total,45.2,24.0,53,6890189,2019,689,Liberty County,189,JOSEPH MARTIN ELEMENTARY SCHOOL,Liberty,E,KK-05,1000 Joseph Martin Rd,Hinesville,GA,31313-1069,1000 Joseph Martin Rd,Hinesville,31313-1069,Rebecca,Mock,,rmock@liberty.k12.ga.us,912.368.3114,9123685449,PERFECT
2017-18,Liberty County,LEWIS FRASIER MIDDLE SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6890197,2019,689,Liberty County,197,LEWIS FRASIER MIDDLE SCHOOL,Liberty,M,06-08,910 Long Frasier Dr,Hinesville,GA,31313-5438,910 Long Frasier Dr,Hinesville,31313-5438,Jermaine,Williams,,jwilliams@liberty.k12.ga.us,912.877.5367,9128773291,PERFECT
2017-18,Liberty County,LEWIS FRASIER MIDDLE SCHOOL,Teachers,Total,63.5,23.0,36,6890197,2019,689,Liberty County,197,LEWIS FRASIER MIDDLE SCHOOL,Liberty,M,06-08,910 Long Frasier Dr,Hinesville,GA,31313-5438,910 Long Frasier Dr,Hinesville,31313-5438,Jermaine,Williams,,jwilliams@liberty.k12.ga.us,912.877.5367,9128773291,PERFECT
2017-18,Liberty County,LIBERTY COUNTY HIGH SCHOOL,Leaders,Not Applicable,3.0,1.0,33,6890192,2019,689,Liberty County,192,LIBERTY COUNTY HIGH SCHOOL,Liberty,H,09-12,3216 E Oglethorpe Hwy,Hinesville,GA,31313-1306,3216 E Oglethorpe Hwy,Hinesville,31313-1306,Stephanie,Woods,,swoods@liberty.k12.ga.us,912.876.4316,9128764303,PERFECT
2017-18,Liberty County,LIBERTY COUNTY HIGH SCHOOL,Teachers,Total,103.9,68.5,66,6890192,2019,689,Liberty County,192,LIBERTY COUNTY HIGH SCHOOL,Liberty,H,09-12,3216 E Oglethorpe Hwy,Hinesville,GA,31313-1306,3216 E Oglethorpe Hwy,Hinesville,31313-1306,Stephanie,Woods,,swoods@liberty.k12.ga.us,912.876.4316,9128764303,PERFECT
2017-18,Liberty County,LIBERTY ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6280203,2019,628,Cherokee County,203,LIBERTY ELEMENTARY SCHOOL,Cherokee,E,PK-05,10500 Bells Ferry Rd ,Canton,GA,30114-2041,10500 Bells Ferry Rd ,Canton,30114-2041,Doug,Knott,,doug.knott@cherokee.k12.ga.us,770.345.6411,770.345.6922,PERFECT
2017-18,Liberty County,LIBERTY ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6890102,2019,689,Liberty County,102,LIBERTY ELEMENTARY SCHOOL,Liberty,E,KK-05,600 Edgewater Dr ,Midway,GA,31320-4493,P. O. Box 689 ,Midway,31320,Chris,Anderson,,cconley@liberty.k12.ga.us,912.884.3326,912.884.3631,PERFECT
2017-18,Liberty County,LIBERTY ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,7270187,2019,727,Stephens County,187,LIBERTY ELEMENTARY SCHOOL,Stephens,E,01-02,222 Old Liberty Hill Rd,Toccoa,GA,30577-7893,222 Old Liberty Hill Rd,Toccoa,30577-7893,Jason,Swiney,,jason.swiney@stephenscountyschools.org,706.886.3934,706.886.9983,PERFECT
2017-18,Liberty County,LIBERTY ELEMENTARY SCHOOL,Teachers,Total,54.2,12.0,22,6280203,2019,628,Cherokee County,203,LIBERTY ELEMENTARY SCHOOL,Cherokee,E,PK-05,10500 Bells Ferry Rd ,Canton,GA,30114-2041,10500 Bells Ferry Rd ,Canton,30114-2041,Doug,Knott,,doug.knott@cherokee.k12.ga.us,770.345.6411,770.345.6922,PERFECT
2017-18,Liberty County,LIBERTY ELEMENTARY SCHOOL,Teachers,Total,54.2,12.0,22,6890102,2019,689,Liberty County,102,LIBERTY ELEMENTARY SCHOOL,Liberty,E,KK-05,600 Edgewater Dr ,Midway,GA,31320-4493,P. O. Box 689 ,Midway,31320,Chris,Anderson,,cconley@liberty.k12.ga.us,912.884.3326,912.884.3631,PERFECT
2017-18,Liberty County,LIBERTY ELEMENTARY SCHOOL,Teachers,Total,54.2,12.0,22,7270187,2019,727,Stephens County,187,LIBERTY ELEMENTARY SCHOOL,Stephens,E,01-02,222 Old Liberty Hill Rd,Toccoa,GA,30577-7893,222 Old Liberty Hill Rd,Toccoa,30577-7893,Jason,Swiney,,jason.swiney@stephenscountyschools.org,706.886.3934,706.886.9983,PERFECT
2017-18,Liberty County,LYMAN HALL ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6695052,2019,669,Hall County,5052,LYMAN HALL ELEMENTARY SCHOOL,Hall,E,PK-05,2150 Memorial Park Dr,Gainesville,GA,30504-5879,2150 Memorial Park Dr,Gainesville,30504-5879,Angel,Rodriguez,,AngelM.Rodriguez@hallco.org,770.534.7044,770.531.2321,PERFECT
2017-18,Liberty County,LYMAN HALL ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6890183,2019,689,Liberty County,183,LYMAN HALL ELEMENTARY SCHOOL,Liberty,E,KK-05,1396 Shaw Rd,Hinesville,GA,31313-5347,1396 Shaw Rd,Hinesville,31313-5347,Jason,Stickler,,jstickler@liberty.k12.ga.us,912.368.3348,912.368.3402,PERFECT
2017-18,Liberty County,LYMAN HALL ELEMENTARY SCHOOL,Teachers,Total,47.5,29.5,62,6695052,2019,669,Hall County,5052,LYMAN HALL ELEMENTARY SCHOOL,Hall,E,PK-05,2150 Memorial Park Dr,Gainesville,GA,30504-5879,2150 Memorial Park Dr,Gainesville,30504-5879,Angel,Rodriguez,,AngelM.Rodriguez@hallco.org,770.534.7044,770.531.2321,PERFECT
2017-18,Liberty County,LYMAN HALL ELEMENTARY SCHOOL,Teachers,Total,47.5,29.5,62,6890183,2019,689,Liberty County,183,LYMAN HALL ELEMENTARY SCHOOL,Liberty,E,KK-05,1396 Shaw Rd,Hinesville,GA,31313-5347,1396 Shaw Rd,Hinesville,31313-5347,Jason,Stickler,,jstickler@liberty.k12.ga.us,912.368.3348,912.368.3402,PERFECT
2017-18,Liberty County,MIDWAY MIDDLE SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6890101,2019,689,Liberty County,101,MIDWAY MIDDLE SCHOOL,Liberty,M,06-08,425 Edgewater Dr ,Midway,GA,31320-4286,425 Edgewater Dr ,Midway,31320-4286,Debra,Frazier,,dbfrazier@liberty.k12.ga.us,912.884.6677,912.884.5944,PERFECT
2017-18,Liberty County,MIDWAY MIDDLE SCHOOL,Teachers,Total,63.0,28.0,44,6890101,2019,689,Liberty County,101,MIDWAY MIDDLE SCHOOL,Liberty,M,06-08,425 Edgewater Dr ,Midway,GA,31320-4286,425 Edgewater Dr ,Midway,31320-4286,Debra,Frazier,,dbfrazier@liberty.k12.ga.us,912.884.6677,912.884.5944,PERFECT
2017-18,Liberty County,SNELSON-GOLDEN MIDDLE SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6890195,2019,689,Liberty County,195,SNELSON-GOLDEN MIDDLE SCHOOL,Liberty,M,06-08,465 Coates Rd,Hinesville,GA,31313-1030,465 Coates Rd,Hinesville,31313-1030,Roland ,VanHorn,,rvanhorn@liberty.k12.ga.us,912.877.3112,9123685342,PERFECT
2017-18,Liberty County,SNELSON-GOLDEN MIDDLE SCHOOL,Teachers,Total,56.5,35.0,62,6890195,2019,689,Liberty County,195,SNELSON-GOLDEN MIDDLE SCHOOL,Liberty,M,06-08,465 Coates Rd,Hinesville,GA,31313-1030,465 Coates Rd,Hinesville,31313-1030,Roland ,VanHorn,,rvanhorn@liberty.k12.ga.us,912.877.3112,9123685342,PERFECT
2017-18,Liberty County,TAYLORS CREEK ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6890194,2019,689,Liberty County,194,TAYLORS CREEK ELEMENTARY SCHOOL,Liberty,E,KK-05,378 Airport Rd,Hinesville,GA,31313-8105,378 Airport Rd,Hinesville,31313-8105,Brittney,Mobley,F.,bmobley@liberty.k12.ga.us,912.369.0378,9123690377,PERFECT
2017-18,Liberty County,TAYLORS CREEK ELEMENTARY SCHOOL,Teachers,Total,43.5,16.0,37,6890194,2019,689,Liberty County,194,TAYLORS CREEK ELEMENTARY SCHOOL,Liberty,E,KK-05,378 Airport Rd,Hinesville,GA,31313-8105,378 Airport Rd,Hinesville,31313-8105,Brittney,Mobley,F.,bmobley@liberty.k12.ga.us,912.369.0378,9123690377,PERFECT
2017-18,Liberty County,WALDO PAFFORD ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,2.0,100,6890100,2019,689,Liberty County,100,WALDO PAFFORD ELEMENTARY SCHOOL,Liberty,E,KK-05,2550 15th St,Hinesville,GA,31313-8070,2550 15th St,Hinesville,31313-8070,Valarie,Lawson,,vlawson@liberty.k12.ga.us,912.877.4188,912.370.2569,PERFECT
2017-18,Liberty County,WALDO PAFFORD ELEMENTARY SCHOOL,Teachers,Total,45.0,16.0,36,6890100,2019,689,Liberty County,100,WALDO PAFFORD ELEMENTARY SCHOOL,Liberty,E,KK-05,2550 15th St,Hinesville,GA,31313-8070,2550 15th St,Hinesville,31313-8070,Valarie,Lawson,,vlawson@liberty.k12.ga.us,912.877.4188,912.370.2569,PERFECT
2017-18,Lincoln County,LINCOLN COUNTY ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6900176,2019,690,Lincoln County,176,LINCOLN COUNTY ELEMENTARY SCHOOL,Lincoln,E,PK-05,175 Rowland York Dr ,Lincolnton,GA,30817-3579,175 Rowland York Dr ,Lincolnton,30817-3579,Jeana,Aycock,,,706.359.3449,706.359.6996,PERFECT
2017-18,Lincoln County,LINCOLN COUNTY ELEMENTARY SCHOOL,Teachers,Total,42.0,17.0,40,6900176,2019,690,Lincoln County,176,LINCOLN COUNTY ELEMENTARY SCHOOL,Lincoln,E,PK-05,175 Rowland York Dr ,Lincolnton,GA,30817-3579,175 Rowland York Dr ,Lincolnton,30817-3579,Jeana,Aycock,,,706.359.3449,706.359.6996,PERFECT
2017-18,Lincoln County,LINCOLN COUNTY HIGH SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6900110,2019,690,Lincoln County,110,LINCOLN COUNTY HIGH SCHOOL,Lincoln,H,09-12,200 Charles Ward Elam Dr,Lincolnton,GA,30817-4264,200 Charles Ward Elam Dr,Lincolnton,30817-4264,Howie,Gunby,Farrell,hgunby@lcboe.us,706.359.3121,,PERFECT
2017-18,Lincoln County,LINCOLN COUNTY HIGH SCHOOL,Teachers,Total,47.6,27.7,58,6900110,2019,690,Lincoln County,110,LINCOLN COUNTY HIGH SCHOOL,Lincoln,H,09-12,200 Charles Ward Elam Dr,Lincolnton,GA,30817-4264,200 Charles Ward Elam Dr,Lincolnton,30817-4264,Howie,Gunby,Farrell,hgunby@lcboe.us,706.359.3121,,PERFECT
2017-18,Lincoln County,LINCOLN COUNTY MIDDLE SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6900101,2019,690,Lincoln County,101,LINCOLN COUNTY MIDDLE SCHOOL,Lincoln,M,06-08,200 Charles Ward Elam Dr # B,Lincolnton,GA,30817-4264,200 Charles Ward Elam Dr # B,Lincolnton,30817-4264,Patty,Arthur,,parthur@lcboe.us,706.359.3069,706.359.2200,PERFECT
2017-18,Lincoln County,LINCOLN COUNTY MIDDLE SCHOOL,Teachers,Total,20.5,7.3,36,6900101,2019,690,Lincoln County,101,LINCOLN COUNTY MIDDLE SCHOOL,Lincoln,M,06-08,200 Charles Ward Elam Dr # B,Lincolnton,GA,30817-4264,200 Charles Ward Elam Dr # B,Lincolnton,30817-4264,Patty,Arthur,,parthur@lcboe.us,706.359.3069,706.359.2200,PERFECT
2017-18,Long County,LONG COUNTY HIGH SCHOOL,Leaders,Not Applicable,4.4,0.8,19,6910205,2019,691,Long County,205,LONG COUNTY HIGH SCHOOL,Long,H,09-12,1844 Ga Highway 57,Ludowici,GA,31316-4257,1844 Ga Highway 57,Ludowici,31316-4257,Sherry,Lester,,slester@longcountyschools.org,912.545.2135,912.545.2136,PERFECT
2017-18,Long County,LONG COUNTY HIGH SCHOOL,Teachers,Total,66.7,45.9,69,6910205,2019,691,Long County,205,LONG COUNTY HIGH SCHOOL,Long,H,09-12,1844 Ga Highway 57,Ludowici,GA,31316-4257,1844 Ga Highway 57,Ludowici,31316-4257,Sherry,Lester,,slester@longcountyschools.org,912.545.2135,912.545.2136,PERFECT
2017-18,Long County,LONG COUNTY MIDDLE SCHOOL,Leaders,Not Applicable,2.8,2.2,79,6910288,2019,691,Long County,288,LONG COUNTY MIDDLE SCHOOL,Long,,06-08,2001 US Highway 84 E,Ludowici,GA,31316,P.O. Box 729,Ludowici,31316,Patricia,Krumnow,,,912.545.2069,,PERFECT
2017-18,Long County,LONG COUNTY MIDDLE SCHOOL,Teachers,Total,53.0,30.0,57,6910288,2019,691,Long County,288,LONG COUNTY MIDDLE SCHOOL,Long,,06-08,2001 US Highway 84 E,Ludowici,GA,31316,P.O. Box 729,Ludowici,31316,Patricia,Krumnow,,,912.545.2069,,PERFECT
2017-18,Long County,SMILEY ELEMENTARY SCHOOL,Leaders,Not Applicable,3.4,2.2,65,6910100,2019,691,Long County,100,SMILEY ELEMENTARY SCHOOL,Long,E,KK-02,1530 Ga Highway 57,Ludowici,GA,31316-4249,1530 Ga Highway 57,Ludowici,31316-4249,Beverly,Hill,Smiley,bill@longcountyschools.org,912.545.2147,912.545.2639,PERFECT
2017-18,Long County,SMILEY ELEMENTARY SCHOOL,Teachers,Total,75.3,25.5,34,6910100,2019,691,Long County,100,SMILEY ELEMENTARY SCHOOL,Long,E,KK-02,1530 Ga Highway 57,Ludowici,GA,31316-4249,1530 Ga Highway 57,Ludowici,31316-4249,Beverly,Hill,Smiley,bill@longcountyschools.org,912.545.2147,912.545.2639,PERFECT
2017-18,Lowndes County,CLYATTVILLE ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,1.0,50,6921050,2019,692,Lowndes County,1050,CLYATTVILLE ELEMENTARY SCHOOL,Lowndes,E,PK-05,5386 Madison Hwy,Valdosta,GA,31601-2384,P.O. Box 132,Valdosta,31601,Tenry,Berry,,tenryberry@lowndes.k12.ga.us,229.316.8602,229.559.0396,PERFECT
2017-18,Lowndes County,CLYATTVILLE ELEMENTARY SCHOOL,Teachers,Total,58.0,18.0,31,6921050,2019,692,Lowndes County,1050,CLYATTVILLE ELEMENTARY SCHOOL,Lowndes,E,PK-05,5386 Madison Hwy,Valdosta,GA,31601-2384,P.O. Box 132,Valdosta,31601,Tenry,Berry,,tenryberry@lowndes.k12.ga.us,229.316.8602,229.559.0396,PERFECT
2017-18,Lowndes County,DEWAR ELEMENTARY,Leaders,Not Applicable,2.0,1.0,50,6920100,2019,692,Lowndes County,100,DEWAR ELEMENTARY,Lowndes,E,PK-05,3539 Mount Zion Church Rd,Valdosta,GA,31605-6511,3539 Mount Zion Church Rd,Valdosta,31605-6511,Katie,Chappuis,,katiechappuis@lowndes.k12.ga.us,229.219.1370,229.219.1375,PERFECT
2017-18,Lowndes County,DEWAR ELEMENTARY,Teachers,Total,52.0,23.0,44,6920100,2019,692,Lowndes County,100,DEWAR ELEMENTARY,Lowndes,E,PK-05,3539 Mount Zion Church Rd,Valdosta,GA,31605-6511,3539 Mount Zion Church Rd,Valdosta,31605-6511,Katie,Chappuis,,katiechappuis@lowndes.k12.ga.us,229.219.1370,229.219.1375,PERFECT
2017-18,Lowndes County,HAHIRA ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,1.0,50,6920195,2019,692,Lowndes County,195,HAHIRA ELEMENTARY SCHOOL,Lowndes,E,PK-05,350 Claudia Dr,Hahira,GA,31632-1554,350 Claudia Dr,Hahira,31632-1554,Iris,Mathis,,irismathis@lowndes.k12.ga.us,229.316.8600,229.794.1849,PERFECT
2017-18,Lowndes County,HAHIRA ELEMENTARY SCHOOL,Teachers,Low Poverty,59.1,22.0,37,6920195,2019,692,Lowndes County,195,HAHIRA ELEMENTARY SCHOOL,Lowndes,E,PK-05,350 Claudia Dr,Hahira,GA,31632-1554,350 Claudia Dr,Hahira,31632-1554,Iris,Mathis,,irismathis@lowndes.k12.ga.us,229.316.8600,229.794.1849,PERFECT
2017-18,Lowndes County,HAHIRA ELEMENTARY SCHOOL,Teachers,Total,59.1,22.0,37,6920195,2019,692,Lowndes County,195,HAHIRA ELEMENTARY SCHOOL,Lowndes,E,PK-05,350 Claudia Dr,Hahira,GA,31632-1554,350 Claudia Dr,Hahira,31632-1554,Iris,Mathis,,irismathis@lowndes.k12.ga.us,229.316.8600,229.794.1849,PERFECT
2017-18,Lowndes County,HAHIRA MIDDLE SCHOOL,Leaders,Low Poverty,2.0,1.0,50,6923050,2019,692,Lowndes County,3050,HAHIRA MIDDLE SCHOOL,Lowndes,M,06-08,101 S Nelson St,Hahira,GA,31632-1427,101 S Nelson St,Hahira,31632-1427,Stacy,Dickey,,stacydickey@lowndes.k12.ga.us,229.316.8601,229.794.3564,PERFECT
2017-18,Lowndes County,HAHIRA MIDDLE SCHOOL,Teachers,Low Poverty,62.3,30.1,48,6923050,2019,692,Lowndes County,3050,HAHIRA MIDDLE SCHOOL,Lowndes,M,06-08,101 S Nelson St,Hahira,GA,31632-1427,101 S Nelson St,Hahira,31632-1427,Stacy,Dickey,,stacydickey@lowndes.k12.ga.us,229.316.8601,229.794.3564,PERFECT
2017-18,Lowndes County,HAHIRA MIDDLE SCHOOL,Teachers,Total,62.3,30.1,48,6923050,2019,692,Lowndes County,3050,HAHIRA MIDDLE SCHOOL,Lowndes,M,06-08,101 S Nelson St,Hahira,GA,31632-1427,101 S Nelson St,Hahira,31632-1427,Stacy,Dickey,,stacydickey@lowndes.k12.ga.us,229.316.8601,229.794.3564,PERFECT
2017-18,Lowndes County,LAKE PARK ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6474054,2019,647,Dougherty County,4054,LAKE PARK ELEMENTARY SCHOOL,Dougherty,E,PK-05,605 Meadowlark Dr,Albany,GA,31707-3121,605 Meadowlark Dr,Albany,31707-3121,Kenosha,Coleman,,kenosha.coleman@docoschools.org,229.431.3370,2294313356,PERFECT
2017-18,Lowndes County,LAKE PARK ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6924050,2019,692,Lowndes County,4050,LAKE PARK ELEMENTARY SCHOOL,Lowndes,E,PK-05,604 W Marion Ave,Lake Park,GA,31636-5068,604 W Marion Ave,Lake Park,31636-5068,Suzanne,Tanner,,suzannetanner@lowndes.k12.ga.us,229.316.8603,229.559.3117,PERFECT
2017-18,Lowndes County,LAKE PARK ELEMENTARY SCHOOL,Teachers,Total,53.5,15.0,28,6474054,2019,647,Dougherty County,4054,LAKE PARK ELEMENTARY SCHOOL,Dougherty,E,PK-05,605 Meadowlark Dr,Albany,GA,31707-3121,605 Meadowlark Dr,Albany,31707-3121,Kenosha,Coleman,,kenosha.coleman@docoschools.org,229.431.3370,2294313356,PERFECT
2017-18,Lowndes County,LAKE PARK ELEMENTARY SCHOOL,Teachers,Total,53.5,15.0,28,6924050,2019,692,Lowndes County,4050,LAKE PARK ELEMENTARY SCHOOL,Lowndes,E,PK-05,604 W Marion Ave,Lake Park,GA,31636-5068,604 W Marion Ave,Lake Park,31636-5068,Suzanne,Tanner,,suzannetanner@lowndes.k12.ga.us,229.316.8603,229.559.3117,PERFECT
2017-18,Lowndes County,LOWNDES HIGH SCHOOL,Leaders,Low Poverty,8.0,3.0,38,6925050,2019,692,Lowndes County,5050,LOWNDES HIGH SCHOOL,Lowndes,H,09-12,1606 Norman Dr,Valdosta,GA,31601-3519,1606 Norman Dr,Valdosta,31601-3519,LeAnne,McCall,,leannemccall@lowndes.k12.ga.us,229.245.2260,229.245.2468,PERFECT
2017-18,Lowndes County,LOWNDES HIGH SCHOOL,Teachers,Low Poverty,192.0,68.1,35,6925050,2019,692,Lowndes County,5050,LOWNDES HIGH SCHOOL,Lowndes,H,09-12,1606 Norman Dr,Valdosta,GA,31601-3519,1606 Norman Dr,Valdosta,31601-3519,LeAnne,McCall,,leannemccall@lowndes.k12.ga.us,229.245.2260,229.245.2468,PERFECT
2017-18,Lowndes County,LOWNDES HIGH SCHOOL,Teachers,Total,192.0,68.1,35,6925050,2019,692,Lowndes County,5050,LOWNDES HIGH SCHOOL,Lowndes,H,09-12,1606 Norman Dr,Valdosta,GA,31601-3519,1606 Norman Dr,Valdosta,31601-3519,LeAnne,McCall,,leannemccall@lowndes.k12.ga.us,229.245.2260,229.245.2468,PERFECT
2017-18,Lowndes County,LOWNDES MIDDLE SCHOOL,Leaders,Not Applicable,3.0,1.0,33,6921052,2019,692,Lowndes County,1052,LOWNDES MIDDLE SCHOOL,Lowndes,M,06-08,2379 Copeland Rd,Valdosta,GA,31601-6616,2379 Copeland Rd,Valdosta,31601-6616,Bill,Haskin,,billhaskin@lowndes.k12.ga.us,229.245.2280,229.245.2287,PERFECT
2017-18,Lowndes County,LOWNDES MIDDLE SCHOOL,Teachers,Total,66.6,25.0,38,6921052,2019,692,Lowndes County,1052,LOWNDES MIDDLE SCHOOL,Lowndes,M,06-08,2379 Copeland Rd,Valdosta,GA,31601-6616,2379 Copeland Rd,Valdosta,31601-6616,Bill,Haskin,,billhaskin@lowndes.k12.ga.us,229.245.2280,229.245.2287,PERFECT
2017-18,Lowndes County,MOULTON-BRANCH ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6920194,2019,692,Lowndes County,194,MOULTON-BRANCH ELEMENTARY SCHOOL,Lowndes,E,PK-05,5725 Inner Perimeter Rd,Valdosta,GA,31601-2482,5725 Inner Perimeter Road,Valdosta,31601-2482,Debbie,Brantley,,debrabrantley@lowndes.k12.ga.us,229.245.2294,229.259.5072,PERFECT
2017-18,Lowndes County,MOULTON-BRANCH ELEMENTARY SCHOOL,Teachers,Total,51.5,17.0,33,6920194,2019,692,Lowndes County,194,MOULTON-BRANCH ELEMENTARY SCHOOL,Lowndes,E,PK-05,5725 Inner Perimeter Rd,Valdosta,GA,31601-2482,5725 Inner Perimeter Road,Valdosta,31601-2482,Debbie,Brantley,,debrabrantley@lowndes.k12.ga.us,229.245.2294,229.259.5072,PERFECT
2017-18,Lowndes County,PINE GROVE ELEMENTARY SCHOOL,Leaders,Not Applicable,2.0,0.0,0,6920211,2019,692,Lowndes County,211,PINE GROVE ELEMENTARY SCHOOL,Lowndes,E,PK-05,4175 River Rd,Valdosta,GA,31605-5439,4175 River Rd,Valdosta,31605-5439,Mickie,Jones,,mickiefisher@lowndes.k12.ga.us,229.245.2297,,PERFECT
2017-18,Lowndes County,PINE GROVE ELEMENTARY SCHOOL,Teachers,Total,56.5,24.0,42,6920211,2019,692,Lowndes County,211,PINE GROVE ELEMENTARY SCHOOL,Lowndes,E,PK-05,4175 River Rd,Valdosta,GA,31605-5439,4175 River Rd,Valdosta,31605-5439,Mickie,Jones,,mickiefisher@lowndes.k12.ga.us,229.245.2297,,PERFECT
2017-18,Lowndes County,PINE GROVE MIDDLE SCHOOL,Leaders,Low Poverty,2.0,1.0,50,6920112,2019,692,Lowndes County,112,PINE GROVE MIDDLE SCHOOL,Lowndes,M,06-08,4159 River Rd,Valdosta,GA,31605-5439,4159 River Rd,Valdosta,31605-5439,Ivy,Smith,,ivysmith@lowndes.k12.ga.us,229.219.3234,,PERFECT
2017-18,Lowndes County,PINE GROVE MIDDLE SCHOOL,Teachers,Total,52.5,18.0,34,6920112,2019,692,Lowndes County,112,PINE GROVE MIDDLE SCHOOL,Lowndes,M,06-08,4159 River Rd,Valdosta,GA,31605-5439,4159 River Rd,Valdosta,31605-5439,Ivy,Smith,,ivysmith@lowndes.k12.ga.us,229.219.3234,,PERFECT
2017-18,Lowndes County,WESTSIDE ELEMENTARY SCHOOL,Leaders,Low Poverty,2.0,1.0,50,6345050,2019,634,Coffee County,5050,WESTSIDE ELEMENTARY SCHOOL,Coffee,E,PK-05,311 Westside Dr ,Douglas,GA,31533-3531,311 Westside Dr ,Douglas,31533-3531,Wendy,Jowers,,wendy.jowers@coffee.k12.ga.us,912.384.5506,912.383.7833,PERFECT
