LONG_SCHOOL_YEAR,SCHOOL_DSTRCT_NM,INSTN_NAME,LABEL_LVL_3_DESC,LABEL_LVL_2_DESC,FTE,INEXPERIENCED_FTE,INEXPERIENCED_FTE_PCT,SCHOOL_ID,MATCHING_NAME,CONFIDENCE
2017-18,Quitman County,Quitman County Elementary,Teachers,Total,20.0,13.0,65,7180199,Quitman County Elementary,100
2017-18,Quitman County,Quitman County High School,Leaders,High Poverty,0.5,0.0,0,7180110,Quitman County High School,100
2017-18,Quitman County,Quitman County High School,Teachers,High Poverty,11.5,8.5,74,7180110,Quitman County High School,100
2017-18,Quitman County,Quitman County High School,Teachers,Total,11.5,8.5,74,7180110,Quitman County High School,100
2017-18,Quitman County,Quitman County- All Schools,Leaders,High Poverty,2.0,1.0,50,7180110,Quitman County High School,85
2017-18,Quitman County,Quitman County- All Schools,Leaders,Total,2.0,1.0,50,7180110,Quitman County High School,85
2017-18,Quitman County,Quitman County- All Schools,Teachers,High Poverty,29.0,20.0,69,7180110,Quitman County High School,85
2017-18,Quitman County,Quitman County- All Schools,Teachers,Total,29.0,20.0,69,7180110,Quitman County High School,85
2017-18,Rabun County,Rabun County Elementary School,Leaders,Not Applicable,3.0,0.0,0,7190105,Rabun County Elementary School,100
2017-18,Rabun County,Rabun County Elementary School,Teachers,Total,53.3,19.4,36,7190105,Rabun County Elementary School,100
2017-18,Rabun County,Rabun County High School,Leaders,Not Applicable,3.0,1.0,33,7190177,Rabun County High School ,100
2017-18,Rabun County,Rabun County High School,Teachers,Total,65.2,34.1,52,7190177,Rabun County High School ,100
2017-18,Rabun County,Rabun County Middle School,Leaders,Not Applicable,2.0,0.0,0,7190100,Rabun County Middle School,100
2017-18,Rabun County,Rabun County Middle School,Teachers,Total,27.5,8.0,29,7190100,Rabun County Middle School,100
2017-18,Rabun County,Rabun County Primary School,Leaders,Not Applicable,3.0,1.0,33,7190114,Rabun County Primary School,100
2017-18,Rabun County,Rabun County Primary School,Teachers,Total,46.0,13.0,28,7190114,Rabun County Primary School,100
2017-18,Rabun County,Rabun County- All Schools,Leaders,Total,11.0,2.0,18,7190177,Rabun County High School ,83
2017-18,Rabun County,Rabun County- All Schools,Teachers,Total,188.0,68.0,36,7190177,Rabun County High School ,83
2017-18,Randolph County,Randolph Clay High School,Leaders,High Poverty,1.9,2.0,100,7200201,Randolph Clay High School,100
2017-18,Randolph County,Randolph Clay High School,Teachers,High Poverty,20.3,10.9,54,7200201,Randolph Clay High School,100
2017-18,Randolph County,Randolph Clay High School,Teachers,Total,20.3,10.9,54,7200201,Randolph Clay High School,100
2017-18,Randolph County,Randolph Clay Middle School,Leaders,High Poverty,1.6,1.6,100,7200101,Randolph Clay Middle School,100
2017-18,Randolph County,Randolph Clay Middle School,Teachers,High Poverty,13.1,9.5,73,7200101,Randolph Clay Middle School,100
2017-18,Randolph County,Randolph Clay Middle School,Teachers,Total,13.1,9.5,73,7200101,Randolph Clay Middle School,100
2017-18,Randolph County,Randolph County Elementary School,Leaders,High Poverty,2.2,1.1,49,7202050,Randolph County Elementary School,100
2017-18,Randolph County,Randolph County Elementary School,Teachers,High Poverty,27.0,10.0,37,7202050,Randolph County Elementary School,100
2017-18,Randolph County,Randolph County Elementary School,Teachers,Total,27.0,10.0,37,7202050,Randolph County Elementary School,100
2017-18,Randolph County,Randolph County- All Schools,Leaders,High Poverty,5.7,4.6,81,6460182,Dooly County High School,75
2017-18,Randolph County,Randolph County- All Schools,Leaders,Total,5.7,4.6,81,6460182,Dooly County High School,75
2017-18,Randolph County,Randolph County- All Schools,Teachers,High Poverty,58.3,28.3,49,6460182,Dooly County High School,75
2017-18,Randolph County,Randolph County- All Schools,Teachers,Total,59.3,29.3,49,6460182,Dooly County High School,75
2017-18,Richmond County,Academy of Richmond County High School,Leaders,High Poverty,5.0,4.0,80,7214060,Academy of Richmond County High School,100
2017-18,Richmond County,Academy of Richmond County High School,Teachers,High Poverty,90.7,45.5,50,7214060,Academy of Richmond County High School,100
2017-18,Richmond County,Academy of Richmond County High School,Teachers,Total,90.7,45.5,50,7214060,Academy of Richmond County High School,100
2017-18,Richmond County,Alternative Education Center at Lamar,Leaders,High Poverty,1.5,0.5,33,7210391,Alternative Education Center at Lamar,100
2017-18,Richmond County,Alternative Education Center at Lamar,Teachers,High Poverty,32.0,19.0,59,7210391,Alternative Education Center at Lamar,100
2017-18,Richmond County,Alternative Education Center at Lamar,Teachers,Total,32.0,19.0,59,7210391,Alternative Education Center at Lamar,100
2017-18,Richmond County,Barton Chapel Elementary School,Leaders,High Poverty,1.0,0.0,0,7212050,Barton Chapel Elementary School,100
2017-18,Richmond County,Barton Chapel Elementary School,Teachers,High Poverty,38.3,19.3,50,7212050,Barton Chapel Elementary School,100
2017-18,Richmond County,Barton Chapel Elementary School,Teachers,Total,38.3,19.3,50,7212050,Barton Chapel Elementary School,100
2017-18,Richmond County,Bayvale Elementary School,Leaders,High Poverty,1.0,0.5,50,7213050,Bayvale Elementary School,100
2017-18,Richmond County,Bayvale Elementary School,Teachers,High Poverty,52.5,31.0,59,7213050,Bayvale Elementary School,100
2017-18,Richmond County,Bayvale Elementary School,Teachers,Total,52.5,31.0,59,7213050,Bayvale Elementary School,100
2017-18,Richmond County,Blythe Elementary School,Leaders,High Poverty,1.0,0.0,0,7214050,Blythe Elementary School,100
2017-18,Richmond County,Blythe Elementary School,Teachers,High Poverty,22.7,4.3,19,7214050,Blythe Elementary School,100
2017-18,Richmond County,Blythe Elementary School,Teachers,Total,22.7,4.3,19,7214050,Blythe Elementary School,100
2017-18,Richmond County,Butler High School,Leaders,High Poverty,4.0,3.0,75,7211052,Butler High School,100
2017-18,Richmond County,Butler High School,Teachers,High Poverty,64.0,33.0,52,7211052,Butler High School,100
2017-18,Richmond County,Butler High School,Teachers,Total,64.0,33.0,52,7211052,Butler High School,100
2017-18,Richmond County,Copeland Elementary School,Leaders,High Poverty,2.0,2.0,100,7212052,Copeland Elementary School,100
2017-18,Richmond County,Copeland Elementary School,Teachers,High Poverty,34.0,16.0,47,7212052,Copeland Elementary School,100
2017-18,Richmond County,Copeland Elementary School,Teachers,Total,34.0,16.0,47,7212052,Copeland Elementary School,100
2017-18,Richmond County,Craig-Houghton Elementary School,Leaders,High Poverty,1.0,0.0,0,7210101,Craig-Houghton Elementary School,100
2017-18,Richmond County,Craig-Houghton Elementary School,Teachers,High Poverty,30.0,11.3,38,7210101,Craig-Houghton Elementary School,100
2017-18,Richmond County,Craig-Houghton Elementary School,Teachers,Total,30.0,11.3,38,7210101,Craig-Houghton Elementary School,100
2017-18,Richmond County,Cross Creek High School,Leaders,High Poverty,5.0,2.0,40,7210100,Cross Creek High School,100
2017-18,Richmond County,Cross Creek High School,Teachers,High Poverty,83.8,35.0,42,7210100,Cross Creek High School,100
2017-18,Richmond County,Cross Creek High School,Teachers,Total,83.8,35.0,42,7210100,Cross Creek High School,100
2017-18,Richmond County,Davidson Magnet School,Leaders,High Poverty,3.0,1.0,33,7214562,Davidson Magnet School,100
2017-18,Richmond County,Davidson Magnet School,Teachers,High Poverty,74.4,38.2,51,7214562,Davidson Magnet School,100
2017-18,Richmond County,Davidson Magnet School,Teachers,Total,74.4,38.2,51,7214562,Davidson Magnet School,100
2017-18,Richmond County,Deer Chase Elementary School,Leaders,High Poverty,1.0,1.0,100,7210105,Deer Chase Elementary School,100
2017-18,Richmond County,Deer Chase Elementary School,Teachers,High Poverty,46.8,23.8,51,7210105,Deer Chase Elementary School,100
2017-18,Richmond County,Deer Chase Elementary School,Teachers,Total,46.8,23.8,51,7210105,Deer Chase Elementary School,100
2017-18,Richmond County,Diamond Lakes Elementary School,Leaders,High Poverty,2.0,0.0,0,7210205,Diamond Lakes Elementary School,100
2017-18,Richmond County,Diamond Lakes Elementary School,Teachers,High Poverty,42.4,28.5,67,7210205,Diamond Lakes Elementary School,100
2017-18,Richmond County,Diamond Lakes Elementary School,Teachers,Total,42.4,28.5,67,7210205,Diamond Lakes Elementary School,100
2017-18,Richmond County,Dorothy Hains Elementary School,Leaders,High Poverty,2.0,1.0,50,7215054,Dorothy Hains Elementary School,100
2017-18,Richmond County,Dorothy Hains Elementary School,Teachers,High Poverty,42.9,23.0,54,7215054,Dorothy Hains Elementary School,100
2017-18,Richmond County,Dorothy Hains Elementary School,Teachers,Total,42.9,23.0,54,7215054,Dorothy Hains Elementary School,100
2017-18,Richmond County,Freedom Park Elementary,Leaders,High Poverty,3.0,1.0,33,7210103,Freedom Park Elementary,100
2017-18,Richmond County,Freedom Park Elementary,Teachers,High Poverty,55.0,27.0,49,7210103,Freedom Park Elementary,100
2017-18,Richmond County,Freedom Park Elementary,Teachers,Total,55.0,27.0,49,7210103,Freedom Park Elementary,100
2017-18,Richmond County,Garrett Elementary School,Leaders,High Poverty,1.0,0.0,0,7211054,Garrett Elementary School,100
2017-18,Richmond County,Garrett Elementary School,Teachers,High Poverty,36.0,14.0,39,7211054,Garrett Elementary School,100
2017-18,Richmond County,Garrett Elementary School,Teachers,Total,36.0,14.0,39,7211054,Garrett Elementary School,100
2017-18,Richmond County,Glenn Hills Elementary School,Leaders,High Poverty,1.0,0.0,0,7212054,Glenn Hills Elementary School,100
2017-18,Richmond County,Glenn Hills Elementary School,Teachers,High Poverty,37.6,24.7,66,7212054,Glenn Hills Elementary School,100
2017-18,Richmond County,Glenn Hills Elementary School,Teachers,Total,37.6,24.7,66,7212054,Glenn Hills Elementary School,100
2017-18,Richmond County,Glenn Hills High School,Leaders,High Poverty,4.0,3.0,75,7213054,Glenn Hills High School,100
2017-18,Richmond County,Glenn Hills High School,Teachers,High Poverty,64.2,43.0,67,7213054,Glenn Hills High School,100
2017-18,Richmond County,Glenn Hills High School,Teachers,Total,64.2,43.0,67,7213054,Glenn Hills High School,100
2017-18,Richmond County,Glenn Hills Middle School,Leaders,High Poverty,3.0,2.0,67,7210197,Glenn Hills Middle School,100
2017-18,Richmond County,Glenn Hills Middle School,Teachers,High Poverty,63.8,40.3,63,7210197,Glenn Hills Middle School,100
2017-18,Richmond County,Glenn Hills Middle School,Teachers,Total,63.8,40.3,63,7210197,Glenn Hills Middle School,100
2017-18,Richmond County,Goshen Elementary School,Leaders,High Poverty,1.0,0.0,0,7210194,Goshen Elementary School,100
2017-18,Richmond County,Goshen Elementary School,Teachers,High Poverty,40.9,22.0,54,7210194,Goshen Elementary School,100
2017-18,Richmond County,Goshen Elementary School,Teachers,Total,40.9,22.0,54,7210194,Goshen Elementary School,100
2017-18,Richmond County,Gracewood Elementary School,Leaders,High Poverty,1.0,0.0,0,7214054,Gracewood Elementary School,100
2017-18,Richmond County,Gracewood Elementary School,Teachers,High Poverty,35.4,15.0,42,7214054,Gracewood Elementary School,100
2017-18,Richmond County,Gracewood Elementary School,Teachers,Total,35.4,15.0,42,7214054,Gracewood Elementary School,100
2017-18,Richmond County,Hephzibah Elementary School,Leaders,High Poverty,2.0,1.0,50,7210102,Hephzibah Elementary School,100
2017-18,Richmond County,Hephzibah Elementary School,Teachers,High Poverty,29.9,11.0,37,7210102,Hephzibah Elementary School,100
2017-18,Richmond County,Hephzibah Elementary School,Teachers,Total,29.9,11.0,37,7210102,Hephzibah Elementary School,100
2017-18,Richmond County,Hephzibah High School,Leaders,High Poverty,4.0,2.0,50,7212056,Hephzibah High School,100
2017-18,Richmond County,Hephzibah High School,Teachers,High Poverty,72.2,45.0,62,7212056,Hephzibah High School,100
2017-18,Richmond County,Hephzibah High School,Teachers,Total,72.2,45.0,62,7212056,Hephzibah High School,100
2017-18,Richmond County,Hephzibah Middle School,Leaders,High Poverty,2.0,1.0,50,7211156,Hephzibah Middle School,100
2017-18,Richmond County,Hephzibah Middle School,Teachers,High Poverty,26.2,14.0,54,7211156,Hephzibah Middle School,100
2017-18,Richmond County,Hephzibah Middle School,Teachers,Total,26.2,14.0,54,7211156,Hephzibah Middle School,100
2017-18,Richmond County,Jamestown Elementary School,Leaders,High Poverty,1.0,0.0,0,7210189,Jamestown Elementary School,100
2017-18,Richmond County,Jamestown Elementary School,Teachers,High Poverty,22.7,9.8,43,7210189,Jamestown Elementary School,100
2017-18,Richmond County,Jamestown Elementary School,Teachers,Total,22.7,9.8,43,7210189,Jamestown Elementary School,100
2017-18,Richmond County,Jenkins-White Elementary School,Leaders,High Poverty,2.0,1.0,50,6080175,White Elementary School,100
2017-18,Richmond County,Jenkins-White Elementary School,Teachers,High Poverty,44.5,28.3,64,6080175,White Elementary School,100
2017-18,Richmond County,Jenkins-White Elementary School,Teachers,Total,44.5,28.3,64,6080175,White Elementary School,100
2017-18,Richmond County,Johnson Magnet,Leaders,High Poverty,3.0,2.0,67,7213556,Johnson Magnet,100
2017-18,Richmond County,Johnson Magnet,Teachers,High Poverty,44.6,14.3,32,7213556,Johnson Magnet,100
2017-18,Richmond County,Johnson Magnet,Teachers,Total,44.6,14.3,32,7213556,Johnson Magnet,100
2017-18,Richmond County,Josey High School,Leaders,High Poverty,3.0,1.0,33,7213756,Josey High School,100
2017-18,Richmond County,Josey High School,Teachers,High Poverty,52.0,27.5,53,7213756,Josey High School,100
2017-18,Richmond County,Josey High School,Teachers,Total,52.0,27.5,53,7213756,Josey High School,100
2017-18,Richmond County,Lake Forest Hills Elementary School,Leaders,High Poverty,2.0,1.0,50,7210300,Lake Forest Hills Elementary School,100
2017-18,Richmond County,Lake Forest Hills Elementary School,Teachers,High Poverty,50.0,17.5,35,7210300,Lake Forest Hills Elementary School,100
2017-18,Richmond County,Lake Forest Hills Elementary School,Teachers,Total,50.0,17.5,35,7210300,Lake Forest Hills Elementary School,100
2017-18,Richmond County,Lamar - Milledge Elementary School,Leaders,High Poverty,1.0,0.0,0,7210116,Lamar - Milledge Elementary School,100
2017-18,Richmond County,Lamar - Milledge Elementary School,Teachers,High Poverty,46.9,28.0,60,7210116,Lamar - Milledge Elementary School,100
2017-18,Richmond County,Lamar - Milledge Elementary School,Teachers,Total,46.9,28.0,60,7210116,Lamar - Milledge Elementary School,100
2017-18,Richmond County,Laney High School,Leaders,High Poverty,3.0,2.0,67,7215566,Laney High School,100
2017-18,Richmond County,Laney High School,Teachers,High Poverty,57.9,38.2,66,7215566,Laney High School,100
2017-18,Richmond County,Laney High School,Teachers,Total,57.9,38.2,66,7215566,Laney High School,100
2017-18,Richmond County,Langford Middle School,Leaders,High Poverty,4.0,3.0,75,7211058,Langford Middle School,100
2017-18,Richmond County,Langford Middle School,Teachers,High Poverty,65.2,38.0,58,7211058,Langford Middle School,100
2017-18,Richmond County,Langford Middle School,Teachers,Total,65.2,38.0,58,7211058,Langford Middle School,100
2017-18,Richmond County,Lighthouse Care Center of Augusta,Teachers,High Poverty,4.0,2.0,50,7210107,Lighthouse Care Center of Augusta,100
2017-18,Richmond County,Lighthouse Care Center of Augusta,Teachers,Total,4.0,2.0,50,7210107,Lighthouse Care Center of Augusta,100
2017-18,Richmond County,McBean Elementary School,Leaders,High Poverty,1.0,0.0,0,7210297,McBean Elementary School,100
2017-18,Richmond County,McBean Elementary School,Teachers,High Poverty,29.8,4.3,15,7210297,McBean Elementary School,100
2017-18,Richmond County,McBean Elementary School,Teachers,Total,29.8,4.3,15,7210297,McBean Elementary School,100
2017-18,Richmond County,Meadowbrook Elementary School,Leaders,High Poverty,1.0,1.0,100,7210177,Meadowbrook Elementary School,100
2017-18,Richmond County,Meadowbrook Elementary School,Teachers,High Poverty,37.7,20.0,53,7210177,Meadowbrook Elementary School,100
2017-18,Richmond County,Meadowbrook Elementary School,Teachers,Total,37.7,20.0,53,7210177,Meadowbrook Elementary School,100
2017-18,Richmond County,Merry Elementary School,Leaders,High Poverty,1.0,0.0,0,7212058,Merry Elementary School,100
2017-18,Richmond County,Merry Elementary School,Teachers,High Poverty,31.0,14.0,45,7212058,Merry Elementary School,100
2017-18,Richmond County,Merry Elementary School,Teachers,Total,31.0,14.0,45,7212058,Merry Elementary School,100
2017-18,Richmond County,Monte Sano Elementary School,Leaders,High Poverty,1.0,0.0,0,7214058,Monte Sano Elementary School,100
